Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate),DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Depressive disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Schizophrenia,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Bipolar disorder,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Eating disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Anxiety disorders,Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized
HRV,Croatia,Europe & Central Asia,2009,13.726,5.023536924,11.99939241,13.35784314,14.1531601,14.61306,13.71278954,0.981,0.142,19899.35984,28103.03474,23844.58839,0.816,0.807772133,0.82319089,0.4415,11.73821662,18.18098242,11.429245,76.3923,79.5972,73.1133,46.713,60.177,12.40216429,20.88,9,10.90059032,10.33501225,11.53731823,0.707,23.52941176,76.47058824,82.5029068,92.15834045,High income: nonOECD,10.1,11.8,2996.070602,62779100000.0,14582.2,50.58,4.9,76.1683,76.9332,9.202,506.0741,188.32529,117.862755,34.33338,337.9914,0.29364666,3.056886,3.5406537,0.54529536,0.159574
HRV,Croatia,Europe & Central Asia,2010,12.58,4.856376779,0.0,12.18026797,14.40382957,15.09514999,13.74205971,0.987,0.136,19787.85397,27871.00642,23678.44612,0.821,0.815696292,0.826458728,0.0,0.0,0.0,4.125409603,76.8049,79.9524,73.5806,46.146,59.668,0.0,18.55,9,11.02225037,10.48349133,11.62779427,0.721,23.52941176,76.47058824,83.83158875,92.96496201,High income: nonOECD,9.8,11.8,3088.73258,59866000000.0,13937.1,56.55,4.7,76.4756,76.7589,11.62,503.1823,188.2881,117.820465,34.718452,338.22983,0.29374376,3.0437448,3.5413146,0.5452665,0.16102728
HRV,Croatia,Europe & Central Asia,2011,11.725,4.788204491,0.0,13.19612591,14.54564953,15.18885994,13.92932034,0.984,0.133,19516.75546,28352.88298,23773.74945,0.826,0.819411646,0.832460787,0.0,0.0,17.56036,4.236783981,77.2222,80.3253,74.0335,44.627,59.792,0.0,20.85,9,11.14391041,10.63197041,11.7182703,0.717,23.8410596,76.1589404,85.16027069,93.77158356,High income: nonOECD,9.6,11.9,3184.260391,62399500000.0,14577.2,57.79,4.5,76.7756,76.4943,13.678,501.01917,188.6153,117.68925,34.93135,338.48514,0.29379448,3.0329254,3.544934,0.54523414,0.16161147
HRV,Croatia,Europe & Central Asia,2012,11.138,4.443445554,8.475193906,10.96385542,14.78808022,15.41730976,14.18533993,0.979,0.128,18001.33589,28939.37579,23275.98481,0.83,0.820172854,0.837359118,0.758,4.33104,17.24145,3.853091717,77.3401,80.5285,74.0872,44.559,58.885,8.674698795,16.7,8,11.26972198,10.78700808,11.81090329,0.739,23.8410596,76.1589404,86.55494493,94.59970128,High income: nonOECD,9.8,12.1,3282.742671,56548400000.0,13250.8,61.94,4.4,76.9244,76.2609,15.935,498.77365,188.63702,117.901886,35.120724,339.18793,0.2938508,3.0223985,3.5525165,0.5451964,0.16212529
HRV,Croatia,Europe & Central Asia,2013,10.432,4.310809667,8.601422738,10.7398568,15.1735096,15.81173992,14.56159019,0.981,0.122,18494.18459,29037.52671,23583.58042,0.838,0.82921,0.845085747,0.764,4.41647,17.60962,3.778178215,77.8427,80.9556,74.6494,44.607,57.722,8.830548926,16.33,9,11.39695393,10.94430656,11.90426853,0.748,23.8410596,76.1589404,87.97245982,95.4351323,High income: nonOECD,9.4,11.8,3384.270795,58157900000.0,13665.9,66.7476,4.3,77.1268,76.0488,17.251,496.87186,188.39685,117.825935,35.306316,340.00302,0.29390776,3.0129337,3.5617278,0.54516304,0.16291143
HRV,Croatia,Europe & Central Asia,2014,10.218,4.15512869,8.847652095,10.10701546,15.27311039,15.93918037,14.6342802,0.99,0.119,20143.78423,27251.42042,23578.51131,0.841,0.83674352,0.844819491,0.765,4.9891,17.36734,4.186516285,77.9533,80.952,74.8726,46.451,58.886,9.03686088,15.32,8,11.5256223,11.10389879,11.99837183,0.756,23.8410596,76.1589404,89.41318943,96.2779412,High income: nonOECD,9.3,12.0,3488.938964,57682300000.0,13609.5,68.57,4.2,77.478,75.7396,17.29,495.17596,188.59879,117.9656,35.29589,341.0938,0.29396144,3.0046828,3.570098,0.54512924,0.16315871
HRV,Croatia,Europe & Central Asia,2015,9.784,4.209244121,8.799965869,10.43890866,15.22484016,15.91065025,14.56811047,0.984,0.144,19738.13766,30063.99824,24734.00015,0.843,0.835296558,0.848486473,0.767,5.16336,17.36734,3.869197607,77.5599,80.5443,74.5288,46.902,59.167,9.015421115,15.74,8,11.65574329,11.26581823,12.09321902,0.755,15.23178808,84.76821192,90.87751395,97.12819313,High income: nonOECD,8.9,12.9,3596.844293,49519000000.0,11780.1,69.8031,4.2,77.2756,75.118,16.175,494.23904,188.54736,117.81317,35.23433,341.2804,0.29400748,2.9999287,3.575285,0.5451007,0.16369322
HRV,Croatia,Europe & Central Asia,2016,9.885,4.296699949,8.556636216,10.96698113,15.18770027,15.89955997,14.50669956,0.986,0.157,20014.67387,30671.55027,25176.61379,0.848,0.84098614,0.853248903,0.774,5.0064,16.8815,3.782008648,78.2314,81.2118,75.1861,45.456,57.793,8.726415094,16.97,7,11.78733331,11.43009881,12.18881598,0.755,12.58278146,87.41721854,92.36581978,97.98595382,High income: nonOECD,9.0,12.3,3708.0869,51623400000.0,12366.8,72.6973,4.1,78.022,74.5952,13.103,495.1182,188.755,117.761505,35.53893,341.59723,0.29422173,3.0040376,3.5780432,0.5450728,0.16471277
HRV,Croatia,Europe & Central Asia,2017,9.557,4.474955754,7.944968942,10.91549296,15.22671986,15.95024014,14.53507042,0.985,0.13,21226.84623,32638.32771,26760.92548,0.852,0.845183962,0.857639309,0.783,4.93405,15.18866,3.712196827,78.0832,80.9466,75.1671,45.596,58.243,8.098591549,16.48,8,11.92040895,11.59677497,12.28516863,0.759,18.54304636,81.45695364,93.87849968,98.85128959,High income: nonOECD,8.9,13.0,3822.77,55201400000.0,13383.7,67.0962,4.0,77.8268,73.705,11.208,496.20612,188.86285,117.841095,35.810326,341.73773,0.29442087,3.0106928,3.5801265,0.5450407,0.16613436
HRV,Croatia,Europe & Central Asia,2018,9.041,4.258054737,7.597601969,10.86448598,15.18179035,15.92405033,14.47286034,0.995,0.125,23497.65381,32326.26496,27784.40613,0.856,0.854045724,0.85836762,0.79,4.67412,14.37065,3.748035908,78.337,81.3336,75.303,45.53,57.425,7.710280374,16.81,8,12.05498697,11.76588164,12.38228294,0.763,18.54304636,81.45695364,95.41595281,99.72426733,High income: nonOECD,21.9485,8.082,3941.0,60805700000.0,14869.1,72.6888,4.0,70.428,73.0772,8.85,496.14932,188.84575,117.86324,36.115906,342.4039,0.29435205,3.0109425,3.58538,0.54501355,0.1677305
HTI,Haiti,Latin America & Caribbean,2001,72.865,0.170906137,11.99939241,1.483050847,7.98889125,0.0,0.0,0.0,0.597,2283.572597,3482.897769,2879.051184,0.472,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,58.4886,60.268,56.7132,57.256,69.112,12.40216429,2.95,437,3.858,2.628,5.16,0.465,9.090909091,90.90909091,17.256,27.794,Low income,31.328,11.134,20.85391154,3596440000.0,417.763,0.340832,72.0,57.382,312.366,9.552,654.5419,153.21484,181.13133,25.471092,419.48358,0.24221899,3.6791394,4.433551,0.84451544,0.12055228
HTI,Haiti,Latin America & Caribbean,2002,70.754,0.203926138,11.99939241,1.680672269,8.06457,0.0,0.0,0.0,0.595,2272.07496,3453.652409,2858.829065,0.476,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,58.8545,60.7007,57.0193,57.566,69.214,12.40216429,3.09,441,3.966,2.706,5.27,0.468,9.090909091,90.90909091,17.862,28.688,Low income,30.891,10.983,21.49887787,3472190000.0,396.634,0.893433,69.9,57.655,317.64,11.003,653.9162,153.46565,181.3733,25.499847,419.83447,0.2421489,3.6754484,4.4355564,0.84450907,0.12060224
HTI,Haiti,Latin America & Caribbean,2003,68.179,0.191031476,11.99939241,1.659751037,8.14024875,0.0,0.0,0.0,0.594,2315.901617,3508.452721,2908.172991,0.482,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,59.5065,61.4629,57.5697,57.877,69.316,12.40216429,3.08,446,4.074,2.784,5.38,0.474,9.090909091,90.90909091,18.468,29.582,Low income,30.465,10.823,22.16379162,2960310000.0,332.615,1.64736,68.2,57.959,322.936,12.158,653.547,153.48674,181.26822,25.42505,420.24268,0.2420785,3.672045,4.43804,0.8444939,0.120236546
HTI,Haiti,Latin America & Caribbean,2004,66.984,0.182600413,11.99939241,1.461377871,8.2159275,0.0,0.0,0.0,0.6,2254.716561,3404.136994,2825.643908,0.479,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,58.4755,60.2464,56.7148,58.187,69.419,12.40216429,3.04,513,4.182,2.862,5.49,0.472,9.090909091,90.90909091,19.074,30.476,Low income,30.048,10.652,22.84926971,3537720000.0,391.035,5.40126,66.6,58.292,328.268,13.538,652.7714,153.65898,181.49599,25.366713,420.8916,0.24201186,3.6685903,4.440987,0.84447306,0.119932316
HTI,Haiti,Latin America & Caribbean,2005,66.881,0.187519956,11.99939241,1.428571429,8.29160625,0.0,0.0,0.0,0.593,2284.302997,3437.333792,2857.074515,0.49,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,60.4153,62.609,58.265,58.496,69.521,12.40216429,2.85,459,4.29,2.94,5.6,0.483,9.090909091,90.90909091,19.68,31.37,Low income,29.638,10.474,23.55594816,4310360000.0,468.757,6.3762,65.2,58.652,333.646,14.877,651.73645,153.5817,181.37407,25.369244,421.2349,0.24195589,3.6626472,4.4441323,0.84444386,0.119868636
HTI,Haiti,Latin America & Caribbean,2006,67.325,0.187484249,11.99939241,1.417004049,8.367285,0.0,0.0,0.0,0.627,2304.652786,3459.037218,2878.092123,0.494,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,60.7632,63.0601,58.5208,58.935,69.794,12.40216429,2.76,467,4.38,2.968,5.714,0.487,4.6875,95.3125,20.224,32.132,Low income,29.235,10.292,24.28448263,4756200000.0,508.969,6.796,63.8,59.028,339.071,15.812,649.60913,153.50052,181.55501,25.40062,421.7733,0.24186406,3.6510434,4.4492483,0.8444047,0.119984366
HTI,Haiti,Latin America & Caribbean,2007,65.525,0.186660219,11.99939241,1.402805611,8.44296375,0.0,0.0,0.0,0.612,2377.137711,3558.27344,2963.849825,0.499,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,61.103,63.419,58.8424,59.373,70.066,12.40216429,2.71,473,4.47,2.996,5.828,0.492,6.25,93.75,20.768,32.894,Low income,28.838,10.113,25.03554911,5885330000.0,619.813,7.2,62.6,59.408,344.533,16.8,646.6182,153.6022,181.7032,25.30701,422.86792,0.2417104,3.635179,4.457644,0.84436125,0.11945601
HTI,Haiti,Latin America & Caribbean,2008,64.373,0.182510278,11.99939241,1.391650099,8.5186425,0.0,0.0,0.0,0.621,2406.683758,3592.749336,2995.821243,0.503,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,61.3322,63.6962,59.0287,59.809,70.337,12.40216429,2.64,484,4.56,3.024,5.942,0.496,5.172413793,94.82758621,21.312,33.656,Low income,28.443,9.943,25.80984444,6548530000.0,678.845,7.6,61.4,59.782,350.021,15.939,643.25165,153.65152,181.79623,25.282803,424.14355,0.24153604,3.6168995,4.4680634,0.8443149,0.11928078
HTI,Haiti,Latin America & Caribbean,2009,63.865,0.1927221,11.99939241,1.377952756,8.59432125,0.0,0.0,0.0,0.624,2514.553267,3743.885148,3125.148813,0.508,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,61.7409,64.1127,59.4289,60.244,70.606,12.40216429,2.61,484,4.65,3.052,6.056,0.501,4.724409449,95.27559055,21.856,34.418,Low income,28.048,9.782,26.60808705,6584650000.0,672.037,8.1,60.2,60.148,355.517,16.235,640.7706,153.61969,181.87683,25.257742,425.47995,0.24138168,3.6033096,4.4792633,0.8442655,0.11909305
HUN,Hungary,Europe & Central Asia,1990,38.126,7.056426064,11.99939241,11.11111111,11.12654018,11.17401028,11.08137989,0.976,0.339,13543.63359,23498.2345,18323.85726,0.72,0.710705819,0.728068795,0.4415,11.73821662,18.18098242,11.429245,69.3715,73.7777,65.1437,46.525,62.501,12.40216429,12.97,23,9.479980469,9.099840164,9.919340134,0.64,11.39896373,88.60103627,34.1101849,46.45778108,High income: OECD,12.1,14.0,1931.51667,14492100000.0,3192.1,0.0,15.2,69.3156,115.433,6.582,579.926,183.1484,115.97769,33.73903,327.22318,0.28699917,3.4148252,3.4366956,0.53811026,0.15814333
HUN,Hungary,Europe & Central Asia,1991,36.045,6.72159323,11.99939241,11.46853147,11.11417961,11.14468002,11.08518028,0.976,0.332,11746.45437,20409.22271,15902.7879,0.715,0.705115862,0.722585247,0.4415,11.73821662,18.18098242,11.429245,69.4407,73.9665,65.1078,46.701,62.843,12.40216429,14.19,23,9.549073133,9.162400159,9.997320088,0.633,11.39896373,88.60103627,40.05860851,51.66198326,High income: OECD,12.3,14.0,1991.254299,34748500000.0,3349.77,0.00338263,14.6,69.3771,115.427,9.705,576.7483,183.18503,116.0597,33.404675,327.51453,0.28699082,3.4004557,3.4397466,0.53812283,0.1565667
HUN,Hungary,Europe & Central Asia,1992,34.814,5.993540259,11.99939241,10.08403361,11.21051025,11.23624992,11.18605042,0.983,0.327,12000.27264,19364.1371,15530.03207,0.714,0.707820287,0.719937998,0.4415,11.73821662,18.18098242,11.429245,69.1671,73.9413,64.6592,46.764,62.942,12.40216429,12.16,23,9.618165796,9.224960154,10.07530004,0.642,11.39896373,88.60103627,46.00703213,56.86618545,High income: OECD,11.7,14.3,2052.839483,38724900000.0,3734.56,0.0483534,13.7,69.1171,115.382,9.942,573.2472,183.37164,116.076546,33.15207,327.78064,0.28700277,3.382188,3.4427345,0.5381418,0.15524274
HUN,Hungary,Europe & Central Asia,1993,34.68,6.119200322,11.99939241,10.52631579,11.74056005,11.8264451,11.66096544,0.984,0.325,12122.35535,20051.15964,15918.77751,0.722,0.715480203,0.727311096,0.4415,11.73821662,18.18098242,11.429245,69.1803,73.982,64.6516,44.749,60.779,12.40216429,13.12,23,9.68725846,9.287520149,10.15328,0.646,11.39896373,88.60103627,51.95545574,62.07038764,High income: OECD,11.3,14.5,2116.329364,40119100000.0,3873.42,0.193414,12.7,69.1012,115.263,12.098,569.1167,183.53711,116.14232,32.969604,328.181,0.28702793,3.3631907,3.445407,0.53816104,0.15442635
HUN,Hungary,Europe & Central Asia,1994,35.096,5.96533499,11.99939241,10.94391245,12.27060986,12.41664028,12.13588047,0.986,0.319,12363.54899,20643.04263,16323.53699,0.731,0.725537304,0.736207231,0.4415,11.73821662,18.18098242,11.429245,69.6044,74.4593,65.0036,42.779,59.139,12.40216429,14.15,21,9.756351124,9.350080143,10.23125995,0.651,11.39896373,88.60103627,57.90387935,67.27458983,High income: OECD,11.2,14.2,2181.78285,43160400000.0,4172.77,0.483581,11.6,69.4698,115.105,10.847,564.4246,183.50449,116.02428,32.90715,328.07996,0.28705722,3.341157,3.44755,0.53817976,0.15403722
HUN,Hungary,Europe & Central Asia,1995,33.253,5.931926617,11.99939241,10.20408163,12.4127903,12.59780025,12.2714901,0.981,0.314,11926.4863,21128.99723,16323.3956,0.735,0.727567654,0.741724879,0.4415,11.73821662,18.18098242,11.429245,69.9689,74.725,65.4187,40.612,59.383,12.40216429,12.68,20,9.825443788,9.412640138,10.30923991,0.66,11.39896373,88.60103627,63.85230296,72.47879201,High income: OECD,10.8,14.1,2249.26067,46418900000.0,4494.05,0.677486,10.8,69.7917,114.945,10.168,559.63727,183.66554,116.02159,32.802258,328.40997,0.28708377,3.3174787,3.4488163,0.53819036,0.1536224
HUN,Hungary,Europe & Central Asia,1996,30.799,6.09968417,11.99939241,10.39136302,12.6177597,12.82075977,12.42403984,0.977,0.3,11906.55833,21165.14649,16326.4876,0.741,0.731785271,0.748769157,0.4415,11.73821662,18.18098242,11.429245,70.5973,75.0022,66.2939,39.953,57.757,12.40216429,12.77,18,9.894536452,9.475200133,10.38721986,0.664,11.39896373,88.60103627,67.52540546,76.2307038,High income: OECD,10.2,13.9,2318.825433,46659800000.0,4525.14,0.96924,10.3,70.3288,114.748,10.022,553.3383,183.93156,116.37918,32.884098,328.5536,0.28713813,3.286182,3.449476,0.5381911,0.15393753
HUN,Hungary,Europe & Central Asia,1997,28.644,5.977942432,11.99939241,10.94793057,13.05292988,13.23139,12.88276005,0.976,0.295,11941.69056,21707.51341,16600.35791,0.749,0.73890918,0.757224547,0.4415,11.73821662,18.18098242,11.429245,71.0035,75.454,66.6379,39.109,57.213,12.40216429,14.09,18,9.963629116,9.537760128,10.46519982,0.667,11.39896373,88.60103627,71.19850796,79.98261558,High income: OECD,9.8,13.5,2390.541683,47290200000.0,4595.52,1.94245,9.9,70.7024,114.593,8.99,544.4767,183.83817,116.26211,32.9393,328.9559,0.28724322,3.2424147,3.4497912,0.53818464,0.15419193
HUN,Hungary,Europe & Central Asia,1998,26.884,5.949996897,11.99939241,11.11111111,13.43634033,13.67053986,13.21240997,0.982,0.304,12805.55468,22184.49958,17275.91526,0.756,0.747943755,0.761345516,0.4415,11.73821662,18.18098242,11.429245,70.9185,75.5248,66.4296,40.526,57.245,12.40216429,14.66,17,10.03272178,9.600320122,10.54317977,0.672,8.29015544,91.70984456,74.87161046,83.73452737,High income: OECD,9.5,13.7,2464.475962,48770500000.0,4750.41,3.89464,9.6,70.5578,114.327,8.925,534.3855,184.1707,116.31674,33.024883,329.13718,0.2873814,3.19176,3.4499285,0.5381734,0.15456855
HUN,Hungary,Europe & Central Asia,1999,24.439,6.016313515,11.99939241,11.40235911,13.87598038,14.11705971,13.64484024,0.983,0.297,13427.14796,22620.83818,17805.53606,0.763,0.755389889,0.768625602,0.4415,11.73821662,18.18098242,11.429245,71.04,75.4985,66.6659,41.462,58.182,12.40216429,14.97,17,10.10181444,9.662880117,10.62115973,0.676,8.29015544,91.70984456,78.54471296,87.48643916,High income: OECD,9.2,14.0,2540.696868,49170400000.0,4802.96,5.85784,9.2,70.6771,114.004,6.929,525.27893,184.32176,116.274826,33.09855,328.92532,0.28753352,3.1474817,3.4500966,0.5381632,0.1549071
HUN,Hungary,Europe & Central Asia,2000,24.049,5.710587547,11.99939241,10.86675291,14.23414993,14.46313953,14.01441002,0.98,0.291,13937.80392,23580.70018,18526.67396,0.773,0.763946154,0.779360303,0.4415,11.73821662,18.18098242,11.429245,71.7579,76.0287,67.4876,41.679,58.503,12.40216429,14.48,16,10.17090711,9.725440112,10.69913968,0.689,8.29015544,91.70984456,82.21781547,91.23835094,High income: OECD,9.6,13.3,2619.275122,47310600000.0,4633.31,6.99968,8.7,71.2463,113.936,6.563,517.3815,184.64098,116.2555,33.26294,329.46265,0.2876838,3.1081946,3.4500954,0.5381457,0.15561762
HUN,Hungary,Europe & Central Asia,2001,22.442,5.883013688,11.99939241,11.12531969,14.56569958,14.85900974,14.28211021,0.981,0.28,14713.38288,24633.39888,19431.06481,0.782,0.773815941,0.788572543,0.4415,11.73821662,18.18098242,11.429245,72.3942,76.5527,68.1886,41.107,57.687,12.40216429,14.76,15,10.23999977,9.788000107,10.77711964,0.695,8.29015544,91.70984456,83.76087189,91.50399017,High income: OECD,9.5,13.0,2700.283631,53821300000.0,5283.03,14.5286,8.1,72.2488,113.675,5.671,510.92706,184.63947,116.47587,33.61053,329.63745,0.28796175,3.0772953,3.4504218,0.53812164,0.15724273
HUN,Hungary,Europe & Central Asia,2002,21.809,5.803389165,11.99939241,11.25158028,14.88370991,15.22624016,14.5521698,0.987,0.275,16146.20829,25635.25924,20656.23898,0.791,0.784626324,0.795117787,0.4415,11.73821662,18.18098242,11.429245,72.5074,76.6805,68.2854,41.37,57.503,12.40216429,15.15,16,10.3880899,9.948232651,10.91039228,0.702,9.067357513,90.93264249,84.82322693,92.15862274,High income: OECD,9.5,13.1,2783.797557,67716900000.0,6665.96,16.67,7.6,72.3488,113.352,5.608,504.9787,185.13489,116.382454,34.04564,329.87372,0.28842345,3.0485425,3.451319,0.5380968,0.15927601
HUN,Hungary,Europe & Central Asia,2003,21.114,6.089539235,11.99939241,11.52882206,15.2458601,15.68037987,14.82392979,0.992,0.261,17300.5692,26309.93312,21580.32163,0.798,0.794253641,0.800671144,0.4415,11.73821662,18.18098242,11.429245,72.5137,76.6576,68.3216,42.34,58.138,12.40216429,15.23,15,10.53618002,10.10846519,11.04366493,0.706,9.844559585,90.15544041,85.88558197,92.81325531,High income: OECD,9.3,13.4,2869.894389,85324800000.0,8423.35,21.63,7.1,72.3,113.028,5.79,499.2367,185.47406,116.35712,34.494644,329.6795,0.28894436,3.0211635,3.4524179,0.538069,0.1612995
HUN,Hungary,Europe & Central Asia,2004,21.365,5.945149924,11.99939241,12.60923845,14.97251987,15.38029957,14.57546997,0.992,0.267,17998.6629,27735.3861,22622.09695,0.801,0.79737065,0.804109412,0.4415,11.73821662,18.18098242,11.429245,72.906,77.0919,68.6576,42.223,57.763,12.40216429,17.87,15,10.68427014,10.26869774,11.17693758,0.7,9.090909091,90.90909091,86.94793701,93.46788788,High income: OECD,9.4,13.1,2958.654009,104000000000.0,10296.3,27.74,6.8,72.6488,112.778,5.832,493.5877,185.53981,116.391365,35.11665,329.9453,0.28939825,2.994255,3.4534044,0.5380416,0.16414115
HUN,Hungary,Europe & Central Asia,2005,20.392,5.976420436,11.99939241,14.26799007,15.17901039,15.6750803,14.69637966,0.997,0.262,18997.1159,28175.13255,23355.02461,0.806,0.804668515,0.80730977,0.4415,11.73821662,18.18098242,11.429245,72.8648,77.0679,68.6136,43.053,58.274,12.40216429,21.39,15,10.83236027,10.42893028,11.31021023,0.691,9.090909091,90.90909091,88.01029205,94.12252045,High income: OECD,9.7,13.5,3050.158773,113000000000.0,11206.0,38.97,6.4,72.6488,112.566,7.188,488.5143,185.8154,116.371475,35.489754,329.9606,0.2896597,2.9698982,3.453991,0.53801495,0.16581748
HUN,Hungary,Europe & Central Asia,2006,19.967,5.931151363,11.99939241,12.77641278,15.28851986,15.82437992,14.76807976,1.0,0.246,19675.33379,28980.71941,24094.02194,0.814,0.813715637,0.813686218,0.4415,11.73821662,18.18098242,11.429245,73.3444,77.5467,69.0728,43.376,58.937,12.40216429,18.28,14,11.07682776,10.73459029,11.47944021,0.71,10.3626943,89.6373057,90.26151848,95.18009758,High income: OECD,9.9,13.1,3144.49358,115000000000.0,11447.8,47.06,6.1,73.0976,112.391,7.494,483.7459,186.01309,116.387955,35.75259,330.16235,0.2897556,2.9460216,3.4555173,0.53799,0.16702826
HUN,Hungary,Europe & Central Asia,2007,19.76,5.841253956,11.99939241,11.750306,15.28890038,15.81387997,14.77857018,0.998,0.245,19178.84536,29167.01776,23921.45917,0.817,0.815615972,0.816967074,0.4415,11.73821662,18.18098242,11.429245,73.4316,77.5199,69.253,42.957,58.709,12.40216429,16.04,15,11.32129526,11.0402503,11.6486702,0.721,11.13989637,88.86010363,92.5127449,96.23767471,High income: OECD,9.7,13.2,3241.745959,140000000000.0,13907.5,53.3,5.8,73.1512,112.217,7.406,478.84778,186.16153,116.341644,35.966053,330.48724,0.28981128,2.9216616,3.458538,0.5379645,0.16784392
HUN,Hungary,Europe & Central Asia,2008,20.376,5.729469778,11.99939241,12.0291616,15.28785038,15.7535696,14.83561993,0.993,0.241,18613.16888,30566.53946,24289.06445,0.823,0.81912595,0.824666371,0.4415,11.73821662,18.18098242,11.429245,73.9576,77.9676,69.8208,42.718,58.103,12.40216429,16.87,14,11.56576276,11.34591031,11.81790018,0.724,11.13989637,88.86010363,94.76397133,97.29525185,High income: OECD,9.9,13.0,3342.006143,158000000000.0,15739.7,61.0,5.5,73.7024,112.021,7.817,474.34274,186.12572,116.420265,36.09248,330.8721,0.28984985,2.8995118,3.4616735,0.5379335,0.16832568
HUN,Hungary,Europe & Central Asia,2009,20.017,5.168032055,11.99939241,10.66666667,15.21380997,15.6155901,14.8246603,0.992,0.233,17779.91496,29569.48729,23379.07569,0.825,0.819544877,0.826382999,0.4415,11.73821662,18.18098242,11.429245,74.1794,78.1106,70.1068,42.824,57.872,12.40216429,14.95,13,11.81023026,11.65157032,11.98713017,0.737,11.13989637,88.86010363,97.01519775,98.35282898,High income: OECD,9.6,13.0,3445.367158,131000000000.0,13029.9,62.0,5.3,73.9049,110.711,10.03,470.274,185.84772,116.541695,36.362034,331.03806,0.28989208,2.8795009,3.4637506,0.5379009,0.16955006
HUN,Hungary,Europe & Central Asia,2010,18.6,5.244974248,7.121841671,9.903381643,15.2641201,15.64941025,14.89210033,0.995,0.24,18885.15126,28805.32182,23597.39481,0.828,0.824956506,0.828767465,0.768,4.08192,12.21144,5.072165012,74.5192,78.3171,70.5575,43.761,57.829,7.246376812,13.0,13,11.88173008,11.73375034,12.04623032,0.746,9.067357513,90.93264249,97.389328,98.52937317,High income: OECD,9.0,13.0,3551.924905,131000000000.0,13092.2,65.0,5.1,74.2073,110.461,11.172,466.4794,186.26685,116.40998,36.423267,331.09454,0.28995964,2.8616712,3.4635243,0.53786635,0.17003523
HUN,Hungary,Europe & Central Asia,2011,18.444,5.072041537,7.175996883,9.638554217,15.19478989,15.52937984,14.87257004,0.992,0.242,18940.7537,29192.78624,23814.05863,0.83,0.825472973,0.832493537,0.77,3.48215,13.11032,4.935520649,74.9232,78.486,71.1441,43.957,58.326,7.228915663,12.88,13,11.92125034,11.7915802,12.06509018,0.75,8.808290155,91.19170984,97.78840637,98.66581726,High income: OECD,8.8,12.9,3661.778253,141000000000.0,14118.1,68.02,4.9,74.8585,110.148,11.029,464.20847,186.45323,116.52687,36.67806,330.3736,0.29014653,2.8498757,3.4590325,0.5378302,0.17111102
HUN,Hungary,Europe & Central Asia,2012,20.211,4.740044917,6.884100295,9.025270758,15.24335957,15.5559597,14.94219971,0.989,0.242,18601.29053,29099.37904,23596.14241,0.831,0.824595768,0.834031367,0.773,3.18778,12.61731,4.847210884,75.1808,78.6161,71.5508,44.974,59.256,6.97954272,11.92,12,11.83899975,11.71862984,11.97159004,0.756,8.808290155,91.19170984,97.8899231,98.72118378,High income: OECD,9.1,13.0,3775.029126,128000000000.0,12888.3,70.58,4.8,75.0634,109.581,11.003,461.83075,186.58203,116.44581,36.925995,329.8021,0.29047135,2.8391707,3.4505904,0.53779334,0.17200856
