Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate),DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Depressive disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Schizophrenia,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Bipolar disorder,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Eating disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Anxiety disorders,Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized
KGZ,Kyrgyzstan,Europe & Central Asia,1998,44.692,1.235591297,11.99939241,3.448275862,11.22022343,11.51140945,10.92903741,0.969,0.485,2024.228246,3549.971592,2766.706583,0.609,0.597683875,0.616525515,0.4415,11.73821662,18.18098242,11.429245,65.1138,69.2044,61.0871,56.514,74.671,12.40216429,5.62,85,10.15482208,10.02761398,10.33631611,0.588,4.761904762,95.23809524,84.69819967,91.34340868,Lower middle income,21.7,7.2,999.4940023,1645960000,345.138,0.0728083,46.4,67.0512,24.8644,8.9,619.97784,169.25592,111.746925,18.17427,197.20004,0.26291922,3.5954926,2.056865,0.5158156,0.08448375
KGZ,Kyrgyzstan,Europe & Central Asia,1999,39.752,0.956260125,11.99939241,3.084415584,11.52612019,11.71228027,11.34465981,0.967,0.471,2031.758225,3573.369649,2782.348363,0.616,0.603097087,0.623530637,0.4415,11.73821662,18.18098242,11.429245,65.5818,69.6379,61.576,56.242,74.521,12.40216429,5.2,79,10.28981972,10.18815994,10.40065002,0.597,4.761904762,95.23809524,86.51119995,92.23182678,Lower middle income,21.5,6.8,1030.406188,1249060000,258.049,0.204711,44.3,68.6561,25.2367,8.4,618.2825,168.7974,111.7706,17.71771,196.95795,0.2623275,3.5870857,2.0583305,0.51579416,0.08227898
KGZ,Kyrgyzstan,Europe & Central Asia,2000,36.096,0.935332123,11.99939241,3.05958132,11.84471989,12.01105022,11.68328953,0.964,0.451,2100.892015,3717.389376,2888.322386,0.621,0.606767637,0.629349898,0.4415,11.73821662,18.18098242,11.429245,65.3982,69.219,61.6131,55.719,74.232,12.40216429,5.24,79,10.34707279,10.26254597,10.439464,0.602,6,94,87.31196671,92.70188141,Lower middle income,19.8,7,1062.274421,1369690000,279.62,1.0414,42.2,68.5585,25.5391,7.54,617.0804,168.68637,111.70638,17.59082,197.13841,0.26198095,3.5799265,2.0586774,0.51576984,0.08172697
KGZ,Kyrgyzstan,Europe & Central Asia,2001,32.359,0.778063188,11.99939241,3.015873016,12.19270039,12.29337978,12.09412956,0.964,0.434,2233.910213,3983.672852,3086.618842,0.63,0.615727006,0.638864134,0.4415,11.73821662,18.18098242,11.429245,65.7632,69.6344,61.9382,55.184,73.927,12.40216429,5.25,76,10.40432587,10.33693199,10.47827797,0.611,6.666666667,93.33333333,88.11273346,93.17193604,Lower middle income,19.8,6.6,1095.128269,1525110000,308.409,3.00294,40.3,68.7073,25.7826,7.84,615.54596,168.67787,111.68527,17.54299,197.23743,0.26178354,3.5722513,2.0583668,0.5157497,0.08150791
KGZ,Kyrgyzstan,Europe & Central Asia,2002,31.728,0.985839279,11.99939241,3.803486529,12.28594017,12.50166988,12.07435989,0.97,0.439,2219.154631,3963.746929,3069.604945,0.631,0.619329977,0.638290389,0.4415,11.73821662,18.18098242,11.429245,65.8621,69.997,61.8308,55.284,73.973,12.40216429,6.7,83,10.46157894,10.41131802,10.51709194,0.607,6.666666667,93.33333333,88.91350021,93.64199066,Lower middle income,20.2,7.1,1128.998215,1605640000,321.727,2.99927,38.6,68.1561,26.0203,12.55,613.05804,168.74162,111.90908,17.583752,197.13799,0.26155674,3.5594757,2.0582805,0.5157523,0.08161907
KGZ,Kyrgyzstan,Europe & Central Asia,2003,29.212,1.073415338,11.99939241,4.84375,12.54905987,12.82878971,12.27493,0.971,0.433,2326.175378,4245.543062,3262.038416,0.64,0.627389668,0.645854995,0.4415,11.73821662,18.18098242,11.429245,66.1857,70.3396,62.1375,54.394,74.147,12.40216429,8.67,82,10.51883202,10.48570404,10.55590591,0.609,6.666666667,93.33333333,89.71426697,94.11204529,Lower middle income,20.9,7.1,1163.915686,1919010000,380.507,3.90877,37,68.2561,26.2946,9.92,610.90186,168.41806,111.919754,17.594236,197.35191,0.26133794,3.5464828,2.058186,0.51576185,0.0816862
KGZ,Kyrgyzstan,Europe & Central Asia,2004,28.117,1.152588656,11.99939241,5.132192846,12.49370956,12.76624012,12.22649002,0.967,0.429,2389.439133,4454.151591,3396.482032,0.643,0.628819427,0.650090632,0.4415,11.73821662,18.18098242,11.429245,66.2967,70.21,62.4497,53.502,74.321,12.40216429,9.19,79,10.57608509,10.56009007,10.59471989,0.61,6.666666667,93.33333333,90.51503372,94.58209991,Lower middle income,21.5,6.9,1199.913078,2211530000,433.235,5.09039,35.4,68.1537,26.6147,8.53,607.8971,168.28236,111.91491,17.639782,197.53372,0.26116392,3.5321438,2.0579307,0.5157702,0.081885755
KGZ,Kyrgyzstan,Europe & Central Asia,2005,27.567,1.086546398,11.99939241,3.726708075,12.56025982,12.87053967,12.25537968,0.968,0.669,2365.292681,4474.145802,3394.227671,0.644,0.630479758,0.651128532,0.4415,11.73821662,18.18098242,11.429245,66.3854,70.379,62.4789,53.838,75.8,12.40216429,6.37,82,10.63333817,10.63447609,10.63220024,0.62,0,100,91.31580048,95.05215454,Lower middle income,21.3,7.2,1237.023792,2460250000,476.552,10.5338,34.1,67.9561,26.9166,8.11,605.274,168.38223,111.926506,17.642725,197.52733,0.2610692,3.5175982,2.0574107,0.5157723,0.08183867
KGZ,Kyrgyzstan,Europe & Central Asia,2006,28.622,1.057512886,11.99939241,3.692307692,12.68754959,13.03322029,12.34731007,0.97,0.673,2445.625768,4674.1182,3533.266593,0.65,0.63688303,0.656349362,0.4415,11.73821662,18.18098242,11.429245,66.7778,70.8617,62.7919,54.204,77.262,12.40216429,6.24,85,10.69059124,10.70886211,10.67234783,0.626,0,100,92.11656723,95.52220917,Lower middle income,23.1,7.4,1275.28226,2834170000,543.111,12.3069,32.7,67.6951,27.2075,8.27,601.58203,168.1736,111.879456,17.706894,197.27527,0.26103672,3.4994943,2.056548,0.5157767,0.082108
KGZ,Kyrgyzstan,Europe & Central Asia,2007,30.151,1.257408776,11.99939241,4.268292683,12.66928959,13.05418015,12.29090977,0.97,0.359,2639.794035,5044.2316,3813.744666,0.656,0.642711263,0.662683939,0.4415,11.73821662,18.18098242,11.429245,67.0064,70.8357,63.2278,53.912,77.051,12.40216429,7.12,84,10.74784431,10.78324814,10.7111618,0.628,25.55555556,74.44444444,92.91733398,95.99226379,Lower middle income,23.4,7.2,1314.723979,3802570000,721.769,14.03,31.2,67.8951,27.4682,8.1,596.65765,168.45978,112.0508,17.866875,197.25156,0.26102436,3.4762325,2.055459,0.51579577,0.08288215
KGZ,Kyrgyzstan,Europe & Central Asia,2008,31.751,1.436161781,11.99939241,4.848484848,12.57874966,13.00916529,12.1555047,0.975,0.36,2754.500486,5260.379591,3978.47981,0.66,0.647984985,0.664519138,0.4415,11.73821662,18.18098242,11.429245,67.2492,71.3168,63.2823,53.624,76.837,12.40216429,8.11,81,10.80509739,10.85763416,10.74997578,0.628,25.55555556,74.44444444,93.71810074,96.46231842,Lower middle income,23.9,7.1,1355.385545,5139960000,966.394,15.7,29.6,68.4512,27.7304,8.22,592.2629,168.57417,111.90808,18.062958,197.11897,0.26103354,3.4530137,2.0542648,0.5158158,0.08373735
KGZ,Kyrgyzstan,Europe & Central Asia,2009,35.129,1.262786543,11.99939241,4.223227753,12.48820972,12.96415043,12.02009964,0.977,0.367,2806.999096,5358.80722,4053.88964,0.663,0.651943979,0.667289508,0.4415,11.73821662,18.18098242,11.429245,67.7835,71.8517,63.8056,52.69,75.691,12.40216429,7.14,80,10.86235046,10.93202019,10.78878975,0.635,25.55555556,74.44444444,94.51886749,96.93237305,Lower middle income,25.2,6.7,1397.304686,4690060000,871.224,16,27.8,69.1024,28.0673,8.41,587.95197,168.63985,112.08603,18.257269,197.0656,0.26106626,3.4326015,2.0532603,0.5158267,0.08464212
KGZ,Kyrgyzstan,Europe & Central Asia,2010,37.584,1.164452013,15.69967546,3.915662651,12.41543961,12.67010975,12.16267967,0.974,0.378,2774.69281,5055.662162,3889.734936,0.664,0.652235173,0.669440072,0.558,6.587,24.05403,16.45799637,68.254,72.2208,64.3458,52.382,76.793,15.96385542,6.75,79,11.03160799,11.11987641,10.93776286,0.638,23.33333333,76.66666667,96.52056366,98.7406453,Lower middle income,26.8,6.6,1440.520295,4794360000,880.038,16.3,26.1,69.3,28.4041,8.64,585.7648,168.51805,112.13164,18.485071,197.01146,0.2611205,3.4210966,2.0527778,0.51582813,0.085693285
KGZ,Kyrgyzstan,Europe & Central Asia,2011,43.567,1.368903004,15.46157699,4.511278195,12.34677029,12.55823994,12.13745975,0.976,0.389,2759.378302,5024.407441,3867.145395,0.665,0.653874253,0.670250167,0.56,6.587,24.05403,15.74370098,68.5778,72.6762,64.5674,52.827,77.5,15.78947368,7.48,79,11.09532847,11.2148145,10.96912562,0.635,23.33333333,76.66666667,97.39681637,99.13658753,Lower middle income,27.1,6.5,1485.072469,6197770000,1123.88,17.5,24.5,69.6024,28.7518,8.53,584.9612,168.79115,112.180214,18.721588,197.03375,0.26125875,3.4173188,2.0534813,0.5158261,0.086764246
KGZ,Kyrgyzstan,Europe & Central Asia,2012,45.369,1.778575972,12.62352136,5.185185185,12.68334007,12.90410995,12.46539974,0.975,0.388,2937.74147,5436.562424,4160.447227,0.675,0.663122198,0.68036609,0.589,5.01723,17.73515,15.11818409,68.9933,72.9736,65.0721,51.775,77.273,12.74074074,8.41,74,11.15904895,11.30975259,11.00048839,0.64,23.33333333,76.66666667,98.27306908,99.53252977,Lower middle income,27.6,6.5,1531.002545,6605140000,1177.97,19.8,23.1,70.0024,29.2346,8.43,584.41736,169.14539,112.16715,18.965952,197.35439,0.26150277,3.4142256,2.055371,0.51582843,0.08787638
KGZ,Kyrgyzstan,Europe & Central Asia,2013,46.479,1.68518398,12.41039168,5.131964809,12.93120003,13.23383999,12.63597965,0.964,0.389,2845.166148,5979.704587,4379.803244,0.682,0.664808085,0.689432419,0.596,5.01723,17.73515,14.47879505,69.2173,72.9997,65.4581,49.19,76.42,12.60997067,8.47,70,11.22276943,11.40469068,11.03185115,0.647,23.33333333,76.66666667,99.14932179,99.928472,Lower middle income,27.2,6.1,1578.353139,7335030000,1282.44,23,22,70.2024,29.8206,8.33,584.0698,169.48491,112.22055,19.171677,197.61018,0.2617916,3.4118388,2.057651,0.5158312,0.08884707
KGZ,Kyrgyzstan,Europe & Central Asia,2014,47.091,1.727323933,10.33460516,5.668604651,13.01056004,13.3168602,12.71267033,0.968,0.385,2975.243648,6170.014138,4540.283615,0.688,0.672619796,0.695078228,0.617,4.97927,12.17395,13.85059547,69.8862,73.7369,66.0579,50.357,74.966,10.31976744,9.39,69,11.2864899,11.49962877,11.06321391,0.649,23.33333333,76.66666667,100,100,Lower middle income,27.7,6.1,1627.168185,7468100000,1279.77,28.3,20.9,70.4024,30.4249,8.05,583.4923,169.35156,112.20341,19.401093,197.70236,0.2620658,3.408539,2.0595846,0.5158285,0.08987303
KGZ,Kyrgyzstan,Europe & Central Asia,2015,44.121,1.724902045,10.13757287,5.362318841,12.96702957,13.30727959,12.6427002,0.968,0.39,3128.23654,6197.504404,4632.765992,0.69,0.675261448,0.697393274,0.62,4.97927,12.17395,13.2594986,69.9963,73.3921,66.5529,49.914,75.496,10.14492754,8.93,66,11.35021038,11.59456687,11.09457667,0.653,19.16666667,80.83333333,100,100,Lower middle income,27.4,5.8,1677.492974,6678180000,1121.08,30.247,19.9,70.6512,31.0579,7.56,583.19995,169.45294,112.18403,19.618008,197.8073,0.26226377,3.4073129,2.0603633,0.5158184,0.090874285
KGZ,Kyrgyzstan,Europe & Central Asia,2016,41.777,1.588026992,9.958120607,5.194805195,13.03036976,13.2716198,12.79747009,0.968,0.385,3081.605142,6298.002169,4659.189545,0.693,0.677212312,0.699330203,0.623,4.97927,12.17395,12.72114182,70.2761,74.1224,66.4566,48.336,75.425,10.1010101,8.62,63,11.35618418,11.59658682,11.10437753,0.657,19.16666667,80.83333333,100,100,Lower middle income,26,5.5,1729.3742,6813090000,1120.67,37,18.9,70.9512,31.6971,7.21,581.5015,169.87825,112.28835,19.735353,197.8094,0.26255694,3.398904,2.0580704,0.5158032,0.09142109
KGZ,Kyrgyzstan,Europe & Central Asia,2017,39.144,1.510259005,9.781212747,5.316091954,12.97451019,13.16539955,12.78927994,0.959,0.38,3005.119568,6669.475763,4803.232306,0.696,0.675555655,0.704465654,0.627,4.97927,12.17395,12.19041824,70.5877,74.3208,66.8535,45.905,75.021,9.913793103,9.19,60,11.36215797,11.59860678,11.11417839,0.659,19.16666667,80.83333333,100,100,Lower middle income,24.8,5.4,1782.86,7702930000,1242.77,38,17.9,71.2,32.316,6.89,579.7514,169.9538,112.171265,19.880087,197.53668,0.2627693,3.3905978,2.0557578,0.51579076,0.092067234
KGZ,Kyrgyzstan,Europe & Central Asia,2018,38.73,1.855590789,9.63629613,5.58739255,12.96755981,13.2104702,12.73307991,0.959,0.381,3032.067372,6998.088214,4978.956446,0.698,0.677954459,0.706705533,0.63,3.36425,13.83059,11.71404839,70.728,74.6463,66.8456,44.164,74.26,9.742120344,8.98,60,11.36813177,11.60062674,11.12397926,0.659,19.16666667,80.83333333,100,100,Lower middle income,21.9485,8.082,1838,8092840000,1281.36,8.26723,16.9,70.428,32.9291,7.17,578.7938,169.9163,112.20109,19.991077,197.70917,0.26257515,3.3860934,2.0567787,0.5157792,0.092586555
KHM,Cambodia,East Asia & Pacific,1990,82.908,0.1404252,11.99939241,1.587301587,7.032154138,0,0,0,0.679,857.2488122,1172.491911,1007.601253,0.378,0,0,0.4415,11.73821662,18.18098242,11.429245,55.4341,57.9867,52.5776,76.703,81.727,12.40216429,3.42,879,2.69,1.72,4.09,0.372,5.833333333,94.16666667,4.63,13.26,Low income,42.358,12.678,282.567421,14492100000,3192.1,0,84.7,53.595,50.8475,6.582,514.17676,164.09738,68.09387,13.092294,418.81757,0.25721848,3.2458868,4.4273787,0.3188487,0.06097099
KHM,Cambodia,East Asia & Pacific,1991,89.996,0.140419638,11.99939241,1.566579634,7.091509819,0,0,0,0.681,886.8716036,1209.422682,1041.390007,0.383,0,0,0.4415,11.73821662,18.18098242,11.429245,55.7927,58.0705,53.234,76.535,81.741,12.40216429,3.16,836,2.742,1.77,4.134,0.377,5.833333333,94.16666667,4.77,13.576,Low income,40.647,12.43,291.3066196,14492100000,3192.1,8.26723,84.8,53.916,52.6246,2.338,514.9745,164.46799,68.17257,13.096253,419.63245,0.257687,3.248624,4.43335,0.31882608,0.060956083
KHM,Cambodia,East Asia & Pacific,1992,93.565,0.140109679,11.99939241,1.550387597,7.151366499,0,0,0,0.681,925.1900718,1245.418933,1079.848145,0.387,0,0,0.4415,11.73821662,18.18098242,11.429245,56.0214,58.213,53.5679,76.398,81.753,12.40216429,3.22,804,2.794,1.82,4.178,0.381,5.833333333,94.16666667,4.91,13.892,Low income,38.94,12.139,300.3161027,14492100000,3192.1,8.26723,85.1,54.228,54.5201,2.328,515.1506,164.68396,68.21627,13.110525,419.9832,0.2581235,3.2509215,4.438597,0.31880188,0.061035898
KHM,Cambodia,East Asia & Pacific,1993,87.136,0.138906538,11.99939241,1.538461538,7.211223178,0,0,0,0.675,947.2714584,1251.737231,1095.719377,0.39,0,0,0.4415,11.73821662,18.18098242,11.429245,56.0803,58.245,53.7111,76.381,81.755,12.40216429,3.22,774,2.846,1.87,4.222,0.384,5.833333333,94.16666667,5.05,14.208,Low income,37.251,11.88,309.6042296,2533730000,254.116,8.26723,85.5,54.514,56.485,2.496,515.15533,164.83841,68.19664,13.087071,420.72656,0.2585036,3.2495809,4.443019,0.3187769,0.060923122
KHM,Cambodia,East Asia & Pacific,1994,77.826,0.138138588,11.99939241,1.530612245,7.271079858,0,0,0,0.666,975.645357,1240.036739,1105.124166,0.392,0,0,0.4415,11.73821662,18.18098242,11.429245,56.0355,58.047,53.8528,78.446,81.417,12.40216429,3.14,741,2.898,1.92,4.266,0.386,5.833333333,94.16666667,5.19,14.524,Low income,35.62,11.625,319.1796181,2791440000,270.543,8.26723,86.1,54.82,58.4517,2.571,514.8791,165.0771,68.22758,13.084985,420.91605,0.25880757,3.249245,4.4462905,0.3187523,0.06092685
KHM,Cambodia,East Asia & Pacific,1995,64.868,0.140632563,11.99939241,1.511335013,7.330936538,0,0,0,0.654,1030.746623,1316.124534,1170.658159,0.397,0,0,0.4415,11.73821662,18.18098242,11.429245,56.3076,58.2174,54.2335,78.148,81.48,12.40216429,3.16,699,2.95,1.97,4.31,0.391,5.833333333,94.16666667,5.33,14.84,Low income,34.079,11.346,329.0511527,3441210000,322.932,8.26723,86.6,55.189,60.3679,2.534,514.7763,165.28796,68.19036,13.110507,421.08636,0.25901923,3.2481081,4.447647,0.3187266,0.061028954
KHM,Cambodia,East Asia & Pacific,1996,52.339,0.138114492,11.99939241,1.75,7.390793218,0,0,0,0.64,1051.702455,1342.524412,1194.41143,0.4,0,0,0.4415,11.73821662,18.18098242,11.429245,56.3458,58.3996,54.132,78.022,81.507,12.40216429,3.33,662,3.004,2.026,4.354,0.393,5.833333333,94.16666667,5.476,15.116,Low income,32.643,11.026,339.2279925,3506700000,319.286,8.26723,86.9,55.653,62.2191,2.504,513.61304,165.40414,68.10713,13.112494,421.1935,0.25914422,3.2426794,4.448514,0.3187001,0.061019752
KHM,Cambodia,East Asia & Pacific,1997,49.984,0.129715186,11.99939241,1.732673267,7.450649897,0,0,0,0.633,1077.055919,1374.792195,1223.286705,0.404,0,0,0.4415,11.73821662,18.18098242,11.429245,56.7434,58.6218,54.7076,77.97,81.516,12.40216429,3.3,605,3.058,2.082,4.398,0.397,5.833333333,94.16666667,5.622,15.392,Low income,31.309,10.669,349.7195799,3443410000,304.765,0.00584491,86.7,56.212,64.0075,2.498,511.7978,165.47447,68.15975,13.109813,421.4733,0.25922862,3.2332764,4.4499125,0.31867123,0.060991284
KHM,Cambodia,East Asia & Pacific,1998,51.268,0.161717056,11.99939241,1.71990172,7.510506577,0,0,0,0.629,1089.581614,1395.328824,1239.735806,0.407,0,0,0.4415,11.73821662,18.18098242,11.429245,57.0275,58.9094,54.9912,77.878,81.532,12.40216429,3.18,559,3.112,2.138,4.442,0.4,5.833333333,94.16666667,5.768,15.668,Low income,30.085,10.28,360.5356494,3120430000,268.99,0.016325,85.8,56.862,65.7178,2.537,509.19864,165.47423,68.12322,13.152696,421.8205,0.25930926,3.2200644,4.451124,0.3186397,0.06114359
KHM,Cambodia,East Asia & Pacific,1999,53.376,0.15936623,11.99939241,1.682692308,7.570363257,0,0,0,0.628,1180.558266,1524.599236,1349.517478,0.416,0,0,0.4415,11.73821662,18.18098242,11.429245,57.69,59.5747,55.6429,77.441,81.609,12.40216429,3.23,519,3.166,2.194,4.486,0.409,5.833333333,94.16666667,5.914,15.944,Low income,28.989,9.863,371.6862365,3517240000,295.903,0.0319696,83.5,57.604,67.3377,2.552,506.19278,165.6765,68.14027,13.193615,422.00662,0.25942338,3.2046967,4.4515805,0.31860587,0.06132475
KHM,Cambodia,East Asia & Pacific,2000,54.402,0.162473153,11.99939241,1.647058824,7.630219936,6.801410198,8.446080208,0.887,0.602,1532.678355,1353.369812,1444.546732,0.425,0.399312426,0.450100903,0.4415,11.73821662,18.18098242,11.429245,58.6253,60.5303,56.5585,76.479,80.967,12.40216429,3.27,488,3.22,2.25,4.53,0.418,9.289617486,90.71038251,6.06,16.22,Low income,28.058,9.426,383.1816871,3677900000,302.577,0.0470226,79.5,58.432,68.8604,2.45,502.98648,165.94214,68.25772,13.234319,421.74564,0.25960556,3.1890485,4.450752,0.31857264,0.061467435
KHM,Cambodia,East Asia & Pacific,2001,57.032,0.181348328,11.99939241,1.587301587,8.236160278,7.458630085,8.996049881,0.882,0.599,1517.518857,1536.303937,1526.759144,0.441,0.413696242,0.469021539,0.4415,11.73821662,18.18098242,11.429245,59.9664,61.9098,57.8627,81.869,85.418,12.40216429,3.09,456,3.28,2.312,4.582,0.434,9.289617486,90.71038251,6.27,16.588,Low income,27.326,8.983,395.0326671,3984000000,321.15,0.0769561,73.8,59.335,70.2776,1.64,500.01624,166.30391,68.23358,13.3380375,421.7554,0.26005557,3.1725385,4.448669,0.31853944,0.061890267
KHM,Cambodia,East Asia & Pacific,2002,54.921,0.174532968,11.99939241,1.518438178,9.320349693,8.495400429,10.12561035,0.864,0.595,1372.529212,1801.017744,1583.453563,0.461,0.427791952,0.495166282,0.4415,11.73821662,18.18098242,11.429245,61.2262,63.3157,58.9734,79.87,85.552,12.40216429,3.17,430,3.34,2.374,4.634,0.454,9.289617486,90.71038251,6.48,16.956,Low income,26.793,8.553,407.2501722,4284030000,338.987,0.226983,67.6,60.283,71.5937,1.628,496.00272,166.78297,68.23403,13.490665,421.6206,0.26082954,3.1519523,4.445992,0.31850561,0.06256521
KHM,Cambodia,East Asia & Pacific,2003,51.36,0.184961874,11.99939241,1.684210526,9.720649719,8.87195015,10.43871498,0.867,0.58,1449.104622,1956.522634,1699.051803,0.475,0.441040874,0.508875978,0.4415,11.73821662,18.18098242,11.429245,62.5229,64.6431,60.2378,77.749,85.721,12.40216429,3.37,404,3.4,2.436,4.686,0.467,10.86956522,89.13043478,6.69,17.324,Low income,26.44,8.153,419.8455384,4658250000,362.336,0.26057,62,61.241,72.8312,1.573,491.48856,167.66034,68.41866,13.760928,421.8638,0.26174468,3.13039,4.4434304,0.3184733,0.06374645
KHM,Cambodia,East Asia & Pacific,2004,48.923,0.187035993,11.99939241,1.844262295,10.00885963,9.24849987,10.75181961,0.866,0.574,1541.728871,2147.441054,1840.307114,0.488,0.452905057,0.523080837,0.4415,11.73821662,18.18098242,11.429245,63.5524,65.4603,61.4802,75.506,85.927,12.40216429,3.76,378,3.46,2.498,4.738,0.479,10.86956522,89.13043478,6.9,17.692,Low income,26.241,7.792,432.830452,5337830000,408.514,0.300437,57.3,62.186,74.0226,1.562,487.24863,168.38802,68.3043,14.018384,421.83664,0.26261827,3.1072328,4.441776,0.31843832,0.064917386
KHM,Cambodia,East Asia & Pacific,2005,49.134,0.208959996,11.99939241,1.603206413,10.18515491,9.468004704,10.88221979,0.869,0.571,1694.531977,2393.23527,2039.208488,0.499,0.464364157,0.534166706,0.4415,11.73821662,18.18098242,11.429245,64.2933,66.2091,62.2132,75.212,86.829,12.40216429,3.33,351,3.52,2.56,4.79,0.491,10.86956522,89.13043478,7.11,18.06,Low income,26.147,7.479,446.2169608,6293050000,474.111,0.317322,53.2,63.088,75.1946,1.47,482.98047,168.81754,68.273575,14.291878,422.0189,0.2632661,3.085688,4.441687,0.3184039,0.066129826
KHM,Cambodia,East Asia & Pacific,2006,48.537,0.222382009,11.99939241,1.764705882,10.3614502,9.687509537,11.01261997,0.873,0.562,1835.267405,2631.247606,2228.221097,0.51,0.476047237,0.545273038,0.4415,11.73821662,18.18098242,11.429245,65.0593,67.0104,62.9449,74.932,87.695,12.40216429,3.55,326,3.636,2.68,4.906,0.501,11.41304348,88.58695652,7.66,19.036,Low income,26.101,7.214,460.0174853,7274600000,539.75,0.468357,49.8,63.927,76.3523,1.279,478.86215,169.34134,68.29955,14.499502,422.75607,0.26374397,3.0658143,4.4478507,0.31836626,0.06707612
KHM,Cambodia,East Asia & Pacific,2007,47.897,0.253736085,11.99939241,1.727447217,10.53528976,9.862799644,11.1866703,0.875,0.531,1990.739463,2890.501477,2435.242842,0.521,0.4868516,0.556488148,0.4415,11.73821662,18.18098242,11.429245,65.7314,67.6976,63.6031,74.671,88.532,12.40216429,3.36,303,3.752,2.8,5.022,0.512,17.93478261,82.06521739,8.21,20.012,Low income,26.05,6.991,474.2448302,8639240000,631.525,0.49,46.6,64.697,77.4981,1.168,474.73242,169.61618,68.4361,14.790703,424.45334,0.2642355,3.0443308,4.461773,0.31832823,0.06867443
KHM,Cambodia,East Asia & Pacific,2008,46.679,0.279562547,11.99939241,2.083333333,10.55445004,9.913000107,11.17730999,0.884,0.531,2155.486961,2938.283224,2542.49133,0.528,0.496349086,0.561586627,0.4415,11.73821662,18.18098242,11.429245,66.4698,68.4792,64.2991,76.031,87.842,12.40216429,3.85,284,3.868,2.92,5.138,0.517,15.76086957,84.23913043,8.76,20.988,Low income,25.947,6.802,488.9121961,10351900000,745.609,0.51,43.5,65.394,78.653,1.151,470.2967,170.12086,68.49505,15.107051,426.2793,0.26474884,3.0221453,4.4794455,0.31829247,0.07009853
KHM,Cambodia,East Asia & Pacific,2009,46.735,0.323345256,11.99939241,2.434456929,10.6522657,10.1574,11.4095,0.882,0.513,2053.005207,2953.452368,2498.362445,0.534,0.502356672,0.569281663,0.4415,11.73821662,18.18098242,11.429245,67.4439,69.5747,65.1547,77.377,87.156,12.40216429,4.54,265,3.984,3.04,5.254,0.521,19.02173913,80.97826087,9.31,21.964,Low income,25.767,6.644,504.0331919,10401900000,738.055,0.53,40.5,66.014,79.8414,1.281,466.9986,170.61638,68.4272,15.386555,428.16937,0.26529345,3.0051322,4.4968405,0.31825417,0.0713225
KHM,Cambodia,East Asia & Pacific,2010,49.316,0.356366996,23.7495282,3.333333333,10.7474614,10.1877,11.3072,0.894,0.51,2251.400606,2960.536478,2602.172685,0.54,0.510478733,0.570928798,0.411,28.3292,20.28995,22.62943459,67.7123,69.8343,65.4357,81.273,88.582,23.88888889,6.44,248,4.1,3.16,5.37,0.522,19.02173913,80.97826087,9.86,22.94,Low income,25.502,6.512,519.6218473,11242300000,785.502,1.26,37.7,66.56,81.0798,1.377,464.52875,171.11401,68.55279,15.637494,429.20425,0.26587668,2.9939137,4.509909,0.31821713,0.07247338
KHM,Cambodia,East Asia & Pacific,2011,50.984,0.357193378,23.38431862,2.554744526,10.84350783,10.2792,11.4079,0.893,0.507,2267.844074,3214.795572,2736.294927,0.548,0.517138257,0.578997935,0.419,28.3292,20.28995,21.53380585,68.4163,70.726,65.9565,81.844,89.395,23.54014599,5.04,232,4.2,3.294,5.394,0.534,18.47826087,81.52173913,10.688,23.732,Low income,25.166,6.401,535.6926261,12829500000,882.275,3.1,35,67.043,82.3783,1.318,463.5028,171.6392,68.47723,15.909668,430.64996,0.26680377,2.9866965,4.521468,0.31817764,0.073688425
