Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
JAM,Jamaica,Latin America & Caribbean,2013,50.954,2.970638525,15.8821312,6.722689076,12.97574575,13.21680292,12.73468858,0.975,0.405,7283.362205,11173.05726,9213.48975,0.714,0.703060929,0.720757744,0.594,5.60595,31.96616,10.0742836,73.4119,74.555,72.2339,56.255,69.982,16.80672269,9.73,79,8.612813215,9.083452848,8.112975779,0.666,15.47619048,84.52380952,68.49774571,60.15847602,Upper middle income,17.012,7.463,972.0869171,14193000000,4964.83,37.1,14.5,74.01,263.962,15.251
JAM,Jamaica,Latin America & Caribbean,2014,46.678,2.677261865,15.82010454,6.302521008,13.04630857,13.29953271,12.79308443,1,0.394,8686.043993,9806.547287,9242.289334,0.714,0.713049215,0.713316385,0.595,5.60595,31.96616,9.888203621,72.982,74.2101,71.727,55.866,69.978,16.66666667,9.21,78,8.700835933,9.190471107,8.181179149,0.669,16.66666667,83.33333333,70.43143684,61.96067355,Upper middle income,16.814,7.497,1002.151461,13852200000,4817.93,40.4027,14.1,74.042,265.479,13.74
JAM,Jamaica,Latin America & Caribbean,2015,45.715,2.765597344,15.76560174,6.311360449,13.11725511,13.38278034,12.85172988,0.982,0.392,7249.623226,11145.77576,9184.322717,0.713,0.70425065,0.717246357,0.594,5.60595,31.96616,9.724695206,72.394,73.9708,70.7983,56.251,70.252,16.69004208,9.28,78,8.789758241,9.29875022,8.249955885,0.668,16.66666667,83.33333333,72.36512796,63.76287108,Upper middle income,16.633,7.523,1033.145836,14145500000,4892.9,42.2212,13.7,74.098,266.946,13.511
JAM,Jamaica,Latin America & Caribbean,2016,41.868,2.808925359,15.70488956,6.320224719,13.18858746,13.46654905,12.91062587,0.989,0.379,7350.905221,10978.25375,9152.259979,0.712,0.706820612,0.714913766,0.594,5.60595,31.96616,9.54255867,72.0198,73.9174,70.1214,58.596,71.129,16.57303371,9.3,80,8.879589332,9.408305042,8.319310807,0.667,19.04761905,80.95238095,72.85660073,64.41764873,Upper middle income,16.46,7.542,1065.0988,14072100000,4842.05,44.3669,13.2,74.175,268.351,13.192
JAM,Jamaica,Latin America & Caribbean,2017,38.554,2.669601431,15.6390215,6.433566434,13.26030772,13.55084211,12.96977333,0.991,0.372,7519.177507,11160.02417,9327.09002,0.715,0.710097857,0.716297811,0.597,5.60595,31.96616,9.344954491,71.9114,73.9115,69.9157,59.073,71.268,16.5034965,9.65,80,8.970338495,9.519150603,8.389248774,0.669,19.04761905,80.95238095,73.34807349,65.07242638,Upper middle income,16.286,7.558,1098.04,14781100000,5060.54,55.0721,12.8,74.267,269.7,11.659
JAM,Jamaica,Latin America & Caribbean,2018,35.232,2.739086569,15.92864997,6.424581006,13.332418,13.6356628,13.02917321,0.993,0.366,7519.416176,11238.59804,9365.908524,0.716,0.712132379,0.717134486,0.596,6.51579,31.96616,9.303999901,71.793,73.9027,69.6951,57.916,70.349,16.75977654,9.56,80,9.062015112,9.63130211,8.45977469,0.67,19.04761905,80.95238095,73.83954626,65.72720403,Upper middle income,21.9485,8.082,1132,15717900000,5355.58,8.26723,12.4,70.428,270.993,9.445
JOR,Jordan,Middle East & North Africa,1990,54.236,2.93794817,11.99939241,6.752411576,11.23939991,11.4414196,11.0671196,0.81,0.671,2053.363527,12797.34796,7568.222007,0.622,0.536362301,0.662322154,0.4415,11.73821662,18.18098242,11.429245,69.8538,71.2873,68.4601,13.865,63.373,12.40216429,9.96,97,5.005190277,3.975679896,5.946856925,0.58,1.666666667,98.33333333,28.39913899,39.64258075,Upper middle income,35.287,5.07,764.5941981,4160000000,1166.61,0,29.6,69.872,40.4113,6.582
JOR,Jordan,Middle East & North Africa,1991,52.967,2.633668537,11.99939241,5.92,11.40272045,11.54395008,11.27877998,0.813,0.664,1976.099496,11867.87517,7079.469112,0.625,0.540900824,0.665297334,0.4415,11.73821662,18.18098242,11.429245,70.0929,71.5681,68.6792,14.128,63.734,12.40216429,8.65,93,5.283574193,4.33390522,6.151673145,0.588,1.666666667,98.33333333,31.31212787,41.37327423,Upper middle income,34.98,4.927,788.2414413,4344250000,1155.23,8.26723,28.8,70.113,42.6167,19.481
JOR,Jordan,Middle East & North Africa,1992,51.283,3.012867828,11.99939241,7.692307692,11.5805397,11.8457098,11.34095001,0.828,0.656,2273.070306,12904.72946,7786.734365,0.637,0.558059622,0.673785516,0.4415,11.73821662,18.18098242,11.429245,70.3163,71.8174,68.8988,14.356,62.72,12.40216429,11.91,90,5.56195811,4.692130544,6.356489366,0.588,1.666666667,98.33333333,34.22511675,43.10396771,Upper middle income,34.672,4.796,812.6200426,5311330000,1335.29,8.26723,27.9,70.331,45.0779,19.531
JOR,Jordan,Middle East & North Africa,1993,50.528,2.802367219,11.99939241,7.488299532,11.53104973,11.81410027,11.27322006,0.836,0.65,2354.504126,12759.1842,7776.234809,0.641,0.565237856,0.676231385,0.4415,11.73821662,18.18098242,11.429245,70.518,72.045,69.0978,14.572,62.844,12.40216429,11.82,86,5.840342026,5.050355868,6.561305586,0.593,1.666666667,98.33333333,37.13810562,44.83466119,Upper middle income,34.336,4.677,837.7526212,5605840000,1334.23,8.26723,27.2,70.529,47.6151,19.7
JOR,Jordan,Middle East & North Africa,1994,50.829,3.004199885,11.99939241,7.608695652,11.4191103,11.65316963,11.20310974,0.832,0.646,2216.680601,12895.29227,7800.519149,0.644,0.565199324,0.679561154,0.4415,11.73821662,18.18098242,11.429245,70.6986,72.2506,69.2744,14.804,62.898,12.40216429,11.65,83,6.118725942,5.408581192,6.766121806,0.595,1.666666667,98.33333333,40.0510945,46.56535467,Upper middle income,33.961,4.57,863.6624961,6237740000,1414.34,8.26723,26.4,70.712,49.9814,17.171
JOR,Jordan,Middle East & North Africa,1995,51.194,2.878307233,11.99939241,6.912442396,11.51270008,11.68735504,11.35011005,0.836,0.642,2328.865262,13224.88048,8035.294859,0.651,0.573701936,0.686073095,0.4415,11.73821662,18.18098242,11.429245,70.8699,72.4366,69.4459,15.06,62.791,12.40216429,10.43,81,6.397109859,5.766806516,6.970938027,0.606,1.666666667,98.33333333,42.96408338,48.29604815,Upper middle income,33.554,4.475,890.3737073,6727450000,1466.04,0.0232339,25.8,70.885,52.0041,14.6
JOR,Jordan,Middle East & North Africa,1996,48.006,2.921154973,11.99939241,6.870229008,11.60628986,11.72154045,11.49711037,0.836,0.637,2314.294444,13071.4588,7946.10734,0.655,0.577336726,0.690293509,0.4415,11.73821662,18.18098242,11.429245,71.0643,72.671,69.6129,15.114,62.997,12.40216429,10.22,79,6.589690513,5.992509177,7.139821577,0.61,1.666666667,98.33333333,44.4235809,49.94675875,Upper middle income,33.131,4.39,917.9110385,6928360000,1463.89,0.0449385,25.1,71.053,53.6362,13.7
JOR,Jordan,Middle East & North Africa,1997,44.538,2.902749508,11.99939241,7.56429652,11.68886232,11.83506036,11.55125022,0.84,0.632,2382.2324,13351.01516,8115.183701,0.661,0.584062514,0.694908453,0.4415,11.73821662,18.18098242,11.429245,71.2725,72.9457,69.7663,15.199,63.051,12.40216429,11.77,77,6.782271168,6.218211838,7.308705127,0.611,1.666666667,98.33333333,45.88307842,51.59746934,Upper middle income,32.72,4.314,946.3000397,7246190000,1494.51,0.599341,24.5,71.219,54.9472,13.822
JOR,Jordan,Middle East & North Africa,1998,40.503,2.882923154,11.99939241,5.855855856,11.77143478,11.94858027,11.60539007,0.844,0.604,2450.544998,13622.84783,8276.80253,0.666,0.590658426,0.699458502,0.4415,11.73821662,18.18098242,11.429245,71.4744,73.2031,69.9187,15.302,63.095,12.40216429,8.19,75,6.974851822,6.443914498,7.477588677,0.627,2.5,97.5,47.34257594,53.24817994,Upper middle income,32.342,4.246,975.5670512,7912330000,1600.4,1.30589,23.9,71.386,56.0287,13.802
JOR,Jordan,Middle East & North Africa,1999,38.189,2.835328857,11.99939241,5.961251863,11.85400724,12.06210017,11.65952992,0.848,0.598,2507.459715,13825.56351,8396.382346,0.671,0.59687422,0.703910539,0.4415,11.73821662,18.18098242,11.429245,71.694,73.4528,70.1094,15.4,63.073,12.40216429,8.35,72,7.167432477,6.669617159,7.646472227,0.631,2.5,97.5,48.80207346,54.89889053,Upper middle income,32.003,4.185,1005.739228,8149110000,1619.53,2.52697,23.3,71.556,57.0236,13.879
JOR,Jordan,Middle East & North Africa,2000,35.928,2.967344221,11.99939241,6.342182891,11.9365797,12.17562008,11.71366978,0.852,0.593,2658.56447,14543.51393,8829.120831,0.678,0.605236572,0.710116821,0.4415,11.73821662,18.18098242,11.429245,71.9178,73.6962,70.3132,15.484,62.956,12.40216429,8.9,70,7.360013131,6.89531982,7.815355777,0.635,2.5,97.5,50.26157098,56.54960113,Upper middle income,31.709,4.129,1036.844565,8460420000,1651.62,2.62328,22.7,71.73,58.0518,13.7
JOR,Jordan,Middle East & North Africa,2001,34.842,2.991852547,11.99939241,6.423357664,12.13572979,12.32682514,11.95703983,0.855,0.572,2785.119698,15113.26932,9173.268993,0.685,0.612863064,0.717051238,0.4415,11.73821662,18.18098242,11.429245,72.1467,73.9389,70.5275,15.567,62.715,12.40216429,9.17,68,7.506832046,7.092033148,7.921357155,0.641,3.333333333,96.66666667,51.94730063,57.6744668,Upper middle income,31.462,4.08,1068.911923,8975690000,1720.36,4.70572,22.1,71.907,59.1267,14.7
JOR,Jordan,Middle East & North Africa,2002,34.325,3.087988993,11.99939241,8.23699422,12.33487988,12.4780302,12.20040989,0.857,0.567,2887.791502,15544.58886,9435.058142,0.692,0.619776454,0.723391342,0.4415,11.73821662,18.18098242,11.429245,72.3585,74.1665,70.724,15.639,62.419,12.40216429,12.99,65,7.653650961,7.288746476,8.027358532,0.635,3.333333333,96.66666667,53.63303027,58.79933248,Upper middle income,31.248,4.037,1101.971054,9582450000,1802.06,6.02553,21.6,72.083,60.2619,15.3
JOR,Jordan,Middle East & North Africa,2003,34.534,3.125157572,11.99939241,8.309455587,12.60367966,12.82608986,12.39531994,0.862,0.517,2976.128329,15921.71184,9663.500612,0.698,0.628187771,0.72900878,0.4415,11.73821662,18.18098242,11.429245,72.5734,74.3929,70.9278,15.714,62.29,12.40216429,12.99,63,7.800469875,7.485459805,8.133359909,0.64,7.878787879,92.12121212,55.31875992,59.92419815,Upper middle income,31.047,3.999,1136.052633,10195700000,1876.26,8.46601,21,72.256,61.5824,14.5
JOR,Jordan,Middle East & North Africa,2004,35.454,3.345857278,11.99939241,8.885754584,12.79255962,13.00831032,12.59035969,0.863,0.517,3209.686681,16968.1761,10310.50646,0.709,0.638739348,0.740282609,0.4415,11.73821662,18.18098242,11.429245,72.7725,74.604,71.1171,15.769,61.831,12.40216429,13.92,62,8.145095825,7.77303791,8.533584023,0.646,7.878787879,92.12121212,58.04223022,63.48830261,Upper middle income,30.844,3.967,1171.188282,11411400000,2044.96,11.6587,20.4,72.427,63.2394,14.695
JOR,Jordan,Middle East & North Africa,2005,34.128,3.54458789,11.99939241,7.82122905,12.7048502,12.88895988,12.53184986,0.863,0.519,3399.341702,17770.27574,10811.63388,0.716,0.645130748,0.747723258,0.4415,11.73821662,18.18098242,11.429245,72.9321,74.7814,71.2643,15.815,61.482,12.40216429,11.27,62,8.489721775,8.060616016,8.933808136,0.66,7.272727273,92.72727273,60.76570053,67.05240707,Upper middle income,30.617,3.939,1207.4106,12588700000,2183.4,12.9329,19.9,72.595,65.3404,14.8
JOR,Jordan,Middle East & North Africa,2006,33.616,3.425897182,11.99939241,7.756232687,12.63064957,12.91835022,12.36003017,0.866,0.509,3579.142484,18520.10508,11280.26252,0.722,0.652705659,0.754014567,0.4415,11.73821662,18.18098242,11.429245,73.1449,74.9934,71.4804,15.849,61.207,12.40216429,11.38,58,8.834347725,8.348194122,9.334032249,0.666,7.878787879,92.12121212,63.48917084,70.61651154,Upper middle income,30.348,3.914,1244.753196,15056900000,2513.03,13.8671,19.3,72.763,67.9005,14
JOR,Jordan,Middle East & North Africa,2007,34.858,3.426944917,11.99939241,7.956104252,12.55109024,12.80657959,12.30949974,0.866,0.504,3754.74283,19217.58383,11719.83271,0.729,0.659057259,0.761171551,0.4415,11.73821662,18.18098242,11.429245,73.3728,75.2899,71.654,15.891,60.982,12.40216429,11.73,56,9.178973675,8.635772228,9.734256363,0.671,8.484848485,91.51515152,66.21264114,74.180616,Upper middle income,30.021,3.891,1283.250717,17110600000,2735.38,20,18.8,72.931,70.8894,13.1
JOR,Jordan,Middle East & North Africa,2008,34.715,3.159928242,11.99939241,8.174386921,12.54397011,12.7514801,12.34685993,0.865,0.503,3830.885076,19414.98475,11853.65768,0.734,0.664219131,0.767875544,0.4415,11.73821662,18.18098242,11.429245,73.591,75.5781,71.8177,15.943,60.881,12.40216429,12.58,55,9.523599625,8.923350334,10.13448048,0.674,8.484848485,91.51515152,68.93611145,77.74472046,Upper middle income,29.624,3.869,1322.938884,22218600000,3388.8,23,18.3,73.099,74.3028,12.7
JOR,Jordan,Middle East & North Africa,2009,35.304,3.095298886,11.99939241,7.934336525,12.07672501,12.25027514,11.91106987,0.865,0.503,3843.668963,19333.91774,11813.53471,0.731,0.661152481,0.764212172,0.4415,11.73821662,18.18098242,11.429245,73.8014,75.8602,71.9725,16.007,60.96,12.40216429,12.25,54,9.56456995,8.952054977,10.16546535,0.673,8.484848485,91.51515152,69.19419098,78.10657501,Upper middle income,29.145,3.849,1363.854519,23974600000,3477.98,26,17.8,73.266,77.6443,12.9
JOR,Jordan,Middle East & North Africa,2010,36.014,2.838971188,18.46345628,7.034482759,11.6094799,11.74907017,11.47527981,0.869,0.482,3869.746886,18182.45867,11229.70337,0.725,0.658151927,0.757678683,0.59,22.4,21.07619,11.91417885,73.9996,76.1283,72.1168,16.093,61.334,18.62068966,10.62,53,9.605540276,8.980759621,10.19645023,0.674,12.22222222,87.77777778,69.45227051,78.46842957,Upper middle income,28.564,3.832,1406.035587,26551500000,3656.45,27.2,17.4,73.428,81.7925,12.5
JOR,Jordan,Middle East & North Africa,2011,32.468,2.77231201,18.3850188,6.93481276,11.23715019,11.40793991,11.07269001,0.87,0.479,3774.840656,17679.68452,10921.28119,0.721,0.655856937,0.753471553,0.588,22.4,21.07619,11.67886639,74.1891,76.3784,72.2596,16.177,61.69,18.44660194,10.58,52,9.698710203,9.109564662,10.25896275,0.671,11.11111111,88.88888889,70.50452328,79.16948605,Upper middle income,27.862,3.818,1449.521224,28932300000,3775.52,34.9,16.9,73.581,86.316,12.9
JOR,Jordan,Middle East & North Africa,2012,32.793,2.943623221,16.28383785,6.65742025,11.13696957,11.27707958,11.00133991,0.871,0.479,3662.963242,17093.6696,10562.26491,0.721,0.655185652,0.752507416,0.603,16.9017,20.49108,11.45873356,74.3659,76.6045,72.3987,16.274,62.038,16.36615811,9.67,52,9.791880131,9.238369703,10.32147527,0.673,11.11111111,88.88888889,71.55677605,79.87054253,Upper middle income,27.05,3.809,1494.351777,30966100000,3827.29,37,16.5,73.722,91.1339,12.2
JOR,Jordan,Middle East & North Africa,2013,33.087,2.795310191,16.20654414,6.258692629,10.93816566,11.07458572,10.80571995,0.872,0.473,3608.66376,16610.72699,10314.95721,0.719,0.65475366,0.750570465,0.602,16.9017,20.49108,11.22685242,74.5621,76.8389,72.5652,16.379,62.335,16.27260083,9.12,51,9.885050058,9.367174745,10.38398778,0.674,12.10762332,87.89237668,72.60902882,80.57159901,Upper middle income,26.157,3.805,1540.568842,33675600000,3952.34,41.4,16,73.851,95.9723,12.6
JOR,Jordan,Middle East & North Africa,2014,31.85,2.903408385,16.12257025,5.980528512,10.73936176,10.87209187,10.61009998,0.874,0.468,3606.422853,16243.05384,10170.84249,0.719,0.655137749,0.749222379,0.602,16.9017,20.49108,10.97493076,74.7889,77.0612,72.7965,16.498,62.542,16.27260083,8.17,49,9.978219986,9.495979786,10.4465003,0.676,12,88,73.66128159,81.27265549,Upper middle income,25.214,3.806,1588.215301,36104400000,4047.55,46.2,15.6,73.969,100.474,11.9
JOR,Jordan,Middle East & North Africa,2015,30.402,2.757890591,16.04079109,5.849582173,10.54055786,10.66959801,10.41448002,0.876,0.464,3592.490761,15958.57434,10032.8831,0.718,0.655257875,0.748102015,0.602,16.9017,20.49108,10.72959328,75.0112,77.2681,73.0299,16.647,62.732,16.15598886,8.23,48,10.07138991,9.624784827,10.50901282,0.676,11.55555556,88.44444444,74.71353436,81.97371197,Upper middle income,24.274,3.813,1637.335362,37969000000,4097.41,60.1144,15.2,74.078,104.377,13.075
JOR,Jordan,Middle East & North Africa,2016,28.903,2.548133895,15.96366395,5.292479109,10.34175396,10.46710415,10.21886005,0.887,0.442,3964.815485,15483.56698,9959.457292,0.718,0.661611346,0.746164404,0.602,16.9017,20.49108,10.49821186,75.2153,77.4846,73.2216,16.799,62.875,16.15598886,7.38,47,10.16455984,9.753589869,10.57152534,0.68,15.38461538,84.61538462,75.76578712,82.67476845,Upper middle income,23.396,3.826,1687.9746,39252500000,4109.57,62.3022,14.8,74.184,107.586,15.275
JOR,Jordan,Middle East & North Africa,2017,27.941,2.612069292,14.5313612,5.849582173,10.14295006,10.26461029,10.02324009,0.887,0.436,3911.154957,15530.55426,9953.727851,0.718,0.661702183,0.746060807,0.613,15.44186,17.91185,10.24037361,75.5018,77.8313,73.4596,16.961,62.933,14.62395543,8.49,46,10.25772977,9.88239491,10.63403785,0.676,15.38461538,84.61538462,76.81803989,83.37582493,Upper middle income,22.622,3.843,1740.18,40765900000,4168.64,66.7903,14.3,74.292,110.151,14.879
JOR,Jordan,Middle East & North Africa,2018,27.314,2.534751023,14.45392984,5.394190871,10.41676998,10.57273006,10.26331043,0.89,0.449,3915.278082,15561.49385,9967.349228,0.723,0.667711182,0.750553969,0.618,15.44186,17.91185,10.00807953,75.7743,78.1718,73.6774,14.976,62.861,14.52282158,7.56,46,10.3508997,10.01119995,10.69655037,0.684,15.38461538,84.61538462,77.87029266,84.07688141,Upper middle income,21.9485,8.082,1794,42290800000,4247.77,8.26723,13.9,70.428,112.142,15.025
JPN,Japan,East Asia & Pacific,1990,3.484,9.300872799,11.99939241,17.15976331,13.01529026,12.7910748,13.23950572,0.951,0.162,23660.96804,47884.75279,35578.79714,0.845,0.820826447,0.862893729,0.4415,11.73821662,18.18098242,11.429245,78.9838,81.8645,75.9416,50.076,77.163,12.40216429,22.26,13,11.6402998,11.34074974,11.96374035,0.7,7.712765957,92.28723404,63.41,68.18,High income: OECD,10,6.7,3122.732268,3.13E+12,25359.3,0.0202937,4.6,78.8368,338.829,6.582
JPN,Japan,East Asia & Pacific,1991,3.779,9.362795443,11.99939241,17.78563015,13.05280018,12.81027984,13.29532052,0.952,0.161,24473.80342,49230.81558,36649.80697,0.849,0.824696822,0.866419638,0.4415,11.73821662,18.18098242,11.429245,79.2519,82.1774,76.1602,50.674,77.56,12.40216429,23.55,12,11.68477979,11.38412676,12.00981183,0.698,7.712765957,92.28723404,64.974,69.434,High income: OECD,9.9,6.7,3219.311617,3.58E+12,28925,0.040438,4.5,79.1007,339.882,2.1
JPN,Japan,East Asia & Pacific,1992,3.989,9.410228157,11.99939241,17.41176471,13.0659399,12.88448478,13.24739502,0.954,0.164,24569.17185,49646.66011,36898.38045,0.85,0.826753032,0.866745695,0.4415,11.73821662,18.18098242,11.429245,79.2918,82.2972,76.1313,50.716,77.925,12.40216429,22.8,12,11.72925978,11.42750378,12.05588331,0.702,7.712765957,92.28723404,66.538,70.688,High income: OECD,9.8,6.9,3318.877955,3.91E+12,31464.5,0.096678,4.4,79.1539,340.727,2.2
JPN,Japan,East Asia & Pacific,1993,4.036,9.325937832,11.99939241,17.54385965,13.46142483,13.30629087,13.61655879,0.943,0.16,21160.00684,52589.43425,36606.24443,0.855,0.824733045,0.874504169,0.4415,11.73821662,18.18098242,11.429245,79.4342,82.4479,76.2664,50.282,77.972,12.40216429,23,11,11.77373977,11.47088079,12.10195479,0.705,7.712765957,92.28723404,68.102,71.942,High income: OECD,9.6,7.1,3421.523665,4.45E+12,35765.9,0.401278,4.4,79.2937,341.569,2.5
JPN,Japan,East Asia & Pacific,1994,4.087,9.736156569,11.99939241,18.35075494,13.85690975,13.73077011,13.98756981,0.945,0.161,21016.10086,51876.76328,36176.6892,0.861,0.831268079,0.879850475,0.4415,11.73821662,18.18098242,11.429245,79.8238,82.8994,76.5863,50.143,77.712,12.40216429,24.29,11,11.81821976,11.51425781,12.14802628,0.703,7.712765957,92.28723404,69.666,73.196,High income: OECD,10,7.1,3527.343985,4.91E+12,39268.6,0.799684,4.2,79.6871,342.735,2.9
JPN,Japan,East Asia & Pacific,1995,3.981,9.809797429,11.99939241,18.65585168,13.93715954,13.79475975,14.04323959,0.946,0.159,21601.24062,53015.12522,37026.79769,0.863,0.833306266,0.881158483,0.4415,11.73821662,18.18098242,11.429245,79.6702,82.78,76.416,49.945,77.514,12.40216429,24.72,11,11.86269975,11.55763483,12.19409776,0.702,7.712765957,92.28723404,71.23,74.45,High income: OECD,9.54,7.41,3636.437098,5.45E+12,43440.4,1.59436,4.1,79.5363,344.046,3.2
JPN,Japan,East Asia & Pacific,1996,4.045,9.882268177,11.99939241,18.0875576,13.98238977,13.84520658,14.0935065,0.947,0.155,22266.81874,54505.54261,38090.07386,0.868,0.839204316,0.886610193,0.4415,11.73821662,18.18098242,11.429245,80.3493,83.4974,77.0331,49.988,77.681,12.40216429,23.3,10,11.90717974,11.60101185,12.24016924,0.711,7.712765957,92.28723404,72.43,75.414,High income: OECD,9.6,7.1,3748.904225,4.83E+12,38436.9,4.37298,4,80.2002,345.012,3.4
JPN,Japan,East Asia & Pacific,1997,4.335,9.809711884,11.99939241,17.7956372,14.02762,13.89565341,14.1437734,0.947,0.157,22588.1671,54554.82748,38270.54519,0.871,0.842055108,0.88877278,0.4415,11.73821662,18.18098242,11.429245,80.5718,83.7322,77.2421,50.387,77.68,12.40216429,22.85,10,11.95165973,11.64438887,12.28624072,0.716,7.712765957,92.28723404,73.63,76.378,High income: OECD,9.5,7.3,3864.849716,4.41E+12,35021.7,9.16308,3.8,80.4241,345.835,3.4
JPN,Japan,East Asia & Pacific,1998,4.611,9.479372436,11.99939241,16.8771527,14.07285023,13.94610023,14.1940403,0.949,0.161,22480.16417,53702.17006,37789.3161,0.871,0.843703416,0.888958078,0.4415,11.73821662,18.18098242,11.429245,80.6402,83.9211,77.2111,50.051,77.224,12.40216429,21.51,10,11.99613972,11.68776588,12.3323122,0.724,7.712765957,92.28723404,74.83,77.342,High income: OECD,9.6,7.5,3984.381151,4.03E+12,31902.8,13.414,3.6,80.5015,346.776,4.1
JPN,Japan,East Asia & Pacific,1999,4.881,9.751431895,11.99939241,17.20183486,14.1330204,14.00164032,14.26210022,0.958,0.155,24819.37538,50764.06457,37533.8899,0.872,0.849879142,0.887353721,0.4415,11.73821662,18.18098242,11.429245,80.6079,83.9165,77.1709,49.595,76.892,12.40216429,21.81,9,12.04061971,11.7311429,12.37838368,0.722,8.776595745,91.22340426,76.03,78.306,High income: OECD,9.3,7.8,4107.609434,4.56E+12,36026.6,21.3913,3.4,80.5707,347.41,4.7
JPN,Japan,East Asia & Pacific,2000,5.426,9.914783686,11.99939241,17.55986317,14.19752626,14.07129971,14.32145962,0.958,0.147,25360.25584,51933.10816,38375.43131,0.877,0.854994898,0.89213112,0.4415,11.73821662,18.18098242,11.429245,81.1759,84.5199,77.6821,49.211,76.363,12.40216429,22.25,9,12.0850997,11.77451992,12.42445517,0.723,10.6557377,89.3442623,77.23,79.27,High income: OECD,9.4,7.7,4234.648901,4.89E+12,38532,29.9907,3.3,81.0761,347.992,4.7
JPN,Japan,East Asia & Pacific,2001,5.744,9.785677241,11.99939241,17.95454545,14.26203212,14.14095911,14.38081902,0.959,0.149,25555.09905,51966.84257,38484.13876,0.88,0.858114481,0.894968028,0.4415,11.73821662,18.18098242,11.429245,81.509,84.8456,78.0144,49.074,75.593,12.40216429,23.27,8,12.12957969,11.81789694,12.47052665,0.722,10.6557377,89.3442623,78.112,79.984,High income: OECD,9.3,7.7,4365.617423,4.3E+12,33846.5,38.5321,3.1,81.4171,348.831,5
JPN,Japan,East Asia & Pacific,2002,5.973,10.0014803,11.99939241,17.57369615,14.32653798,14.2106185,14.44017842,0.959,0.155,25467.92553,51809.89312,38355.44101,0.882,0.860536156,0.897314606,0.4415,11.73821662,18.18098242,11.429245,81.7953,85.1445,78.2837,48.477,74.672,12.40216429,22.13,8,12.17405968,11.86127396,12.51659813,0.727,10.04126547,89.95873453,78.994,80.698,High income: OECD,9.3,8.1,4500.636519,4.12E+12,32289.4,46.5942,3,81.5634,349.643,5.4
JPN,Japan,East Asia & Pacific,2003,5.696,10.05375658,11.99939241,17.64705882,14.39104384,14.28027789,14.49953782,0.96,0.153,25789.13913,52364.86146,38783.26514,0.884,0.862873518,0.899185967,0.4415,11.73821662,18.18098242,11.429245,81.8558,85.2453,78.324,48.183,74.047,12.40216429,22.11,7,12.21853967,11.90465097,12.56266961,0.728,9.903713893,90.09628611,79.876,81.412,High income: OECD,9.2,8.4,4639.831463,4.45E+12,34808.4,48.4353,2.9,81.76,350.392,5.3
JPN,Japan,East Asia & Pacific,2004,5.565,10.00639332,11.99939241,17.68018018,14.45554969,14.34993728,14.55889721,0.96,0.155,26465.46685,53255.18399,39556.25235,0.888,0.866621262,0.902561558,0.4415,11.73821662,18.18098242,11.429245,82.1309,85.503,78.6095,48.179,73.341,12.40216429,22.28,7,12.26301966,11.94802799,12.60874109,0.731,9.279778393,90.72022161,80.758,82.126,High income: OECD,8.6936,8.05086,4783.331405,4.82E+12,37688.7,62.3939,2.8,82.0302,350.51,4.7
JPN,Japan,East Asia & Pacific,2005,5.233,10.05540525,11.99939241,17.99775028,14.52005555,14.41959668,14.61825661,0.961,0.142,26886.46814,53902.59407,40079.83225,0.889,0.86823378,0.903746006,0.4415,11.73821662,18.18098242,11.429245,82.012,85.4097,78.497,48.3,73.223,12.40216429,22.91,7,12.30749965,11.99140501,12.65481257,0.729,10.66481994,89.33518006,81.64,82.84,High income: OECD,8.41329,8.53075,4931.26949,4.76E+12,37217.6,66.9211,2.8,81.9251,350.543,4.4
JPN,Japan,East Asia & Pacific,2006,5.15,9.868672474,11.99939241,17.93721973,14.58456141,14.48925607,14.67761601,0.96,0.138,27169.64232,54292.3546,40407.54524,0.892,0.871325089,0.907330044,0.4415,11.73821662,18.18098242,11.429245,82.3765,85.6982,78.9187,48.407,73.12,12.40216429,23.21,7,12.35197964,12.03478203,12.70088406,0.732,11.08033241,88.91966759,82.704,83.396,High income: OECD,8.65,8.53,5083.782979,4.53E+12,35434,68.6853,2.7,82.322,350.765,4.1
JPN,Japan,East Asia & Pacific,2007,5.046,10.14159122,11.99939241,17.4301676,14.64906727,14.55891546,14.73697541,0.96,0.129,27499.31306,54950.74747,40891.01444,0.895,0.874007161,0.909973712,0.4415,11.73821662,18.18098242,11.429245,82.5544,85.88,79.1027,48.392,73.083,12.40216429,21.48,6,12.39645963,12.07815905,12.74695554,0.739,12.32686981,87.67313019,84.436,83.952,High income: OECD,8.63,8.71,5241.01338,4.52E+12,35275.2,74.3,2.6,82.5071,351.169,3.9
